mileage,make,model,fuel,gear,offerType,price,hp,year,encoded_make,encoded_model,encoded_fuel,encoded_gear,encoded_offerType,encoded_year
76582,Opel,Mokka X,Gasoline,Automatic,Used,14880,140.0,2017,54,518,7,0,4,6
85285,Ford,Focus,Gasoline,Manual,Used,14980,150.0,2017,29,338,7,1,4,6
35570,Renault,Scenic,Gasoline,Manual,Used,14990,132.0,2017,61,678,7,1,4,6
53470,Ford,C-Max,Gasoline,Manual,Used,15880,150.0,2017,29,176,7,1,4,6
60000,Opel,Grandland X,Gasoline,Manual,Used,15990,131.0,2017,54,418,7,1,4,6
24800,Audi,SQ5,Gasoline,Automatic,Used,48900,354.0,2018,7,670,7,0,4,7
32550,Audi,RS3,Gasoline,Automatic,Used,50985,400.0,2018,7,607,7,0,4,7
75900,Audi,RS6,Gasoline,Automatic,Used,70900,605.0,2018,7,610,7,0,4,7
85890,Audi,RS6,Gasoline,Manual,Used,74890,605.0,2018,7,610,7,1,4,7
38999,Audi,SQ7,Diesel,Automatic,Used,76826,435.0,2018,7,671,2,0,4,7
16999,Audi,R8,Gasoline,Automatic,Used,188800,610.0,2018,7,598,7,0,4,7
29500,Opel,Corsa,Gasoline,Manual,Used,10400,90.0,2018,54,274,7,1,4,7
127500,Opel,Astra,Diesel,Manual,Used,11500,136.0,2018,54,132,2,1,4,7
41800,Ford,Focus,Diesel,Manual,Used,11900,95.0,2018,29,338,2,1,4,7
17300,Volkswagen,Polo,Diesel,Manual,Used,13985,95.0,2018,72,566,2,1,4,7
69100,Toyota,Auris,Gasoline,Automatic,Used,14900,99.0,2018,70,134,7,0,4,7
50000,BMW,216,Gasoline,Manual,Used,15400,109.0,2018,8,18,7,1,4,7
39700,BMW,216,Diesel,Manual,Used,15400,116.0,2018,8,18,2,1,4,7
36300,BMW,216,Diesel,Manual,Used,15400,116.0,2018,8,18,2,1,4,7
11890,Skoda,Fabia,Gasoline,Automatic,Used,15440,110.0,2018,64,333,7,0,4,7
24192,Volkswagen,Golf,Gasoline,Manual,Used,15440,110.0,2018,72,396,7,1,4,7
29402,Audi,A1,Gasoline,Manual,Used,15480,95.0,2018,7,101,7,1,4,7
21145,Volkswagen,Polo,Gasoline,Manual,Used,15490,116.0,2018,72,566,7,1,4,7
112250,Volkswagen,Passat Variant,Diesel,Manual,Used,15580,150.0,2018,72,560,2,1,4,7
6890,Audi,A6,Diesel,Automatic,Used,43440,231.0,2019,7,107,2,0,4,8
26853,Mercedes-Benz,E 200,Gasoline,Automatic,Used,43854,184.0,2019,49,297,7,0,4,8
17540,Volkswagen,T6 Multivan,Diesel,Automatic,Used,45890,150.0,2019,72,713,2,0,4,8
29950,Volkswagen,T6 Multivan,Diesel,Automatic,Used,46940,150.0,2019,72,713,2,0,4,8
23000,Audi,RS3,Gasoline,Automatic,Used,48890,400.0,2019,7,607,7,0,4,8
27551,Audi,RS3,Gasoline,Automatic,Used,52880,400.0,2019,7,607,7,0,4,8
9249,Volvo,XC60,Electric/Gasoline,Automatic,Demonstration,52950,303.0,2019,73,798,5,0,0,8
26000,Audi,RS3,Gasoline,Automatic,Used,55480,400.0,2019,7,607,7,0,4,8
35900,Audi,A7,Diesel,Automatic,Used,56890,286.0,2019,7,109,2,0,4,8
33500,Volkswagen,T6 Multivan,Diesel,Automatic,Used,56980,199.0,2019,72,713,2,0,4,8
26317,Audi,A8,Diesel,Automatic,Used,56990,286.0,2019,7,110,2,0,4,8
39600,Audi,Q7,Diesel,Automatic,Used,58900,286.0,2019,7,589,2,0,4,8
10450,Volkswagen,Touareg,Diesel,Automatic,Used,58990,286.0,2019,72,732,2,0,4,8
1050,Audi,Q7,Diesel,Automatic,Used,59774,218.0,2019,7,589,2,0,4,8
1050,Audi,Q7,Gasoline,Automatic,Used,59775,272.0,2019,7,589,7,0,4,8
1300,Audi,A7,Diesel,Automatic,Used,60980,231.0,2019,7,109,2,0,4,8
10622,Audi,S6,Diesel,Automatic,Used,61990,349.0,2019,7,653,2,0,4,8
150,Audi,S5,Diesel,Automatic,Used,68890,347.0,2019,7,652,2,0,4,8
25900,Audi,Q8,Diesel,Automatic,Used,74890,286.0,2019,7,591,2,0,4,8
28500,Audi,Q8,Gasoline,Automatic,Used,79889,340.0,2019,7,591,7,0,4,8
23735,Volkswagen,Sharan,Diesel,Automatic,Used,28490,150.0,2020,72,683,2,0,4,9
10,Nissan,E-NV200,Electric,Automatic,Used,28500,109.0,2020,53,308,3,0,4,9
7950,SEAT,Ateca,Gasoline,Automatic,Used,28590,150.0,2020,63,133,7,0,4,9
9950,Skoda,Superb,Gasoline,Automatic,Employee's car,28645,150.0,2020,64,696,7,0,1,9
10,Mazda,CX-30,Electric/Gasoline,Manual,Pre-registered,28870,122.0,2020,47,216,5,1,3,9
8990,Skoda,Octavia,Gasoline,Manual,Used,28890,150.0,2020,64,540,7,1,4,9
1313,Ford,Focus,Gasoline,Manual,Employee's car,28960,280.0,2020,29,338,7,1,1,9
9398,Ford,Kuga,Diesel,Manual,Employee's car,28990,150.0,2020,29,463,2,1,1,9
5330,Volvo,XC40,Gasoline,Manual,Employee's car,28990,129.0,2020,73,797,7,1,1,9
9950,SEAT,Ateca,Gasoline,Automatic,Used,29440,150.0,2020,63,133,7,0,4,9
10350,Mazda,6,Gasoline,Automatic,Demonstration,29670,194.0,2020,47,75,7,0,0,9
10,Mazda,CX-5,Gasoline,Automatic,Pre-registered,29870,165.0,2020,47,217,7,0,3,9
4000,Honda,CR-V,Electric/Gasoline,Automatic,Demonstration,29870,184.0,2020,30,211,5,0,0,9
16250,Skoda,Superb,Diesel,Automatic,Used,29880,190.0,2020,64,696,2,0,4,9
12700,Nissan,X-Trail,Diesel,Automatic,Used,29945,150.0,2020,53,783,2,0,4,9
8000,Jeep,Renegade,Electric/Gasoline,Automatic,Demonstration,29950,181.0,2020,36,616,5,0,0,9
17478,Ford,Galaxy,Diesel,Manual,Employee's car,29990,150.0,2020,29,388,2,1,1,9
12900,Volkswagen,Passat Variant,Diesel,Manual,Used,29999,150.0,2020,72,560,2,1,4,9
15406,Ford,Kuga,Diesel,Manual,Employee's car,30490,150.0,2020,29,463,2,1,1,9
10,Ford,Fiesta,Electric/Gasoline,Manual,Pre-registered,25590,155.0,2021,29,334,5,1,3,10
40,SEAT,Arona,Gasoline,Automatic,Pre-registered,25780,150.0,2021,63,129,7,0,3,10
50,Volkswagen,Golf Sportsvan,Gasoline,Manual,Pre-registered,26550,131.0,2021,72,401,7,1,3,10
50,Volkswagen,Golf Sportsvan,Gasoline,Manual,Pre-registered,26550,131.0,2021,72,401,7,1,3,10
40,SEAT,Arona,Gasoline,Automatic,Pre-registered,27280,150.0,2021,63,129,7,0,3,10
50,SEAT,Ateca,Gasoline,Automatic,Employee's car,28450,150.0,2021,63,133,7,0,1,10
3900,Skoda,Kamiq,Gasoline,Automatic,Demonstration,28580,150.0,2021,64,451,7,0,0,10
100,Ford,Puma,Gasoline,Manual,Used,28990,200.0,2021,29,579,7,1,4,10
10,Ford,Transit Custom,Diesel,Manual,Pre-registered,29381,105.0,2021,29,744,2,1,3,10
100,Mazda,CX-30,Gasoline,Automatic,Used,29420,186.0,2021,47,216,7,0,4,10
6000,Skoda,Kamiq,Gasoline,Automatic,Demonstration,29490,150.0,2021,64,451,7,0,0,10
50,Skoda,Scala,Gasoline,Automatic,Pre-registered,29760,150.0,2021,64,677,7,0,3,10
4,Skoda,Karoq,Gasoline,Automatic,Used,29850,150.0,2021,64,456,7,0,4,10
1010,Ford,Transit,Diesel,Manual,Employee's car,30547,170.0,2021,29,740,2,1,1,10
1000,SEAT,Leon,Diesel,Automatic,Employee's car,31250,150.0,2021,63,475,2,0,1,10
2500,Volkswagen,T-Roc,Gasoline,Automatic,Demonstration,31750,150.0,2021,72,701,7,0,0,10
5000,Skoda,Octavia,Diesel,Automatic,Demonstration,32190,150.0,2021,64,540,2,0,0,10
25,SEAT,Ateca,Diesel,Automatic,Pre-registered,32360,150.0,2021,63,133,2,0,3,10
6500,Audi,Q2,Gasoline,Manual,Used,32940,150.0,2021,7,583,7,1,4,10
50,Skoda,Octavia,Diesel,Automatic,Used,33900,200.0,2021,64,540,2,0,4,10
156990,Peugeot,207,Gasoline,Manual,Used,5000,156.0,2011,56,15,7,1,4,0
108000,Mazda,2,Gasoline,Manual,Used,5099,75.0,2011,47,12,7,1,4,0
95000,Ford,Fiesta,Gasoline,Manual,Used,5100,82.0,2011,29,334,7,1,4,0
210740,Audi,A3,Gasoline,Manual,Used,5200,125.0,2011,7,103,7,1,4,0
88500,SEAT,Ibiza,Gasoline,Manual,Used,5290,105.0,2011,63,430,7,1,4,0
109927,Ford,Fiesta,Gasoline,Manual,Used,5299,82.0,2011,29,334,7,1,4,0
79505,Toyota,Yaris,Gasoline,Manual,Used,5350,99.0,2011,70,811,7,1,4,0
125027,Opel,Astra,Gasoline,Manual,Used,5390,101.0,2011,54,132,7,1,4,0
108000,Volkswagen,Polo,Gasoline,Manual,Used,5399,60.0,2011,72,566,7,1,4,0
138000,SEAT,Altea,Diesel,Automatic,Used,5400,140.0,2011,63,121,2,0,4,0
86506,Opel,Astra,Gasoline,Manual,Used,5490,140.0,2011,54,132,7,1,4,0
107000,Opel,Meriva,Gasoline,Manual,Used,5490,120.0,2011,54,509,7,1,4,0
107500,Citroen,DS3,Gasoline,Manual,Used,5490,120.0,2011,16,285,7,1,4,0
93000,Suzuki,Swift,Gasoline,Manual,Used,5490,94.0,2011,67,699,7,1,4,0
110000,Citroen,C4,Gasoline,Manual,Used,5498,120.0,2011,16,184,7,1,4,0
71800,Skoda,Fabia,Gasoline,Manual,Used,5500,60.0,2011,64,333,7,1,4,0
57000,Volkswagen,Polo,Gasoline,Manual,Used,5500,60.0,2011,72,566,7,1,4,0
92000,Volkswagen,Polo,Gasoline,Manual,Used,5500,60.0,2011,72,566,7,1,4,0
111000,Renault,Megane,Diesel,Manual,Used,5500,106.0,2011,61,508,2,1,4,0
37743,Mitsubishi,Space Star,Gasoline,Manual,Used,6000,80.0,2013,51,688,7,1,4,2
121464,Opel,Insignia,Gasoline,Manual,Used,6217,179.0,2013,54,434,7,1,4,2
25000,Opel,Corsa,Gasoline,Manual,Used,6250,87.0,2013,54,274,7,1,4,2
137000,Volkswagen,Golf Variant,Diesel,Manual,Used,6300,105.0,2013,72,402,2,1,4,2
75318,Kia,Rio,Gasoline,Manual,Used,6390,109.0,2013,37,618,7,1,4,2
59500,Opel,Meriva,Gasoline,Manual,Used,6399,101.0,2013,54,509,7,1,4,2
52569,Ford,Transit,Diesel,Manual,Used,6450,75.0,2013,29,740,2,1,4,2
49414,Hyundai,i20,Gasoline,Manual,Used,6470,86.0,2013,31,830,7,1,4,2
57000,Ford,Fiesta,Gasoline,Manual,Used,6470,82.0,2013,29,334,7,1,4,2
101713,Hyundai,i30,Gasoline,Manual,Used,6490,99.0,2013,31,832,7,1,4,2
117000,Ford,Focus,Gasoline,Manual,Used,6490,125.0,2013,29,338,7,1,4,2
121849,Ford,Focus,Diesel,Manual,Used,6490,116.0,2013,29,338,2,1,4,2
170634,Skoda,Octavia,Diesel,Manual,Used,6500,140.0,2013,64,540,2,1,4,2
67500,Renault,Clio,Gasoline,Manual,Used,6500,73.0,2013,61,241,7,1,4,2
144000,Opel,Astra,Gasoline,Manual,Used,6680,101.0,2013,54,132,7,1,4,2
62150,Citroen,DS3,Gasoline,Manual,Used,6700,82.0,2013,16,285,7,1,4,2
67930,Ford,Fiesta,Gasoline,Manual,Used,6740,60.0,2013,29,334,7,1,4,2
59990,Peugeot,208,Gasoline,Manual,Used,6800,82.0,2013,56,16,7,1,4,2
43424,Hyundai,iX20,Gasoline,Manual,Used,6850,90.0,2013,31,837,7,1,4,2
43655,Hyundai,i20,Gasoline,Manual,Used,6890,86.0,2013,31,830,7,1,4,2
65115,SEAT,Mii,Gasoline,Manual,Used,6290,75.0,2014,63,511,7,1,4,3
60800,Dacia,Logan,Gasoline,Manual,Used,6390,75.0,2014,22,480,7,1,4,3
71210,Ford,Fiesta,Gasoline,Manual,Used,6440,60.0,2014,29,334,7,1,4,3
73459,Opel,Corsa,Gasoline,Manual,Used,6450,90.0,2014,54,274,7,1,4,3
30900,Kia,Picanto,Gasoline,Manual,Used,6450,69.0,2014,37,563,7,1,4,3
117000,Opel,Adam,Gasoline,Manual,Used,6480,87.0,2014,54,116,7,1,4,3
74024,Volkswagen,up!,Gasoline,Manual,Used,6490,60.0,2014,72,840,7,1,4,3
100000,smart,forFour,Gasoline,Manual,Used,6490,71.0,2014,75,827,7,1,4,3
122785,Ford,Focus,Diesel,Manual,Used,6490,116.0,2014,29,338,2,1,4,3
124785,Ford,Focus,Diesel,Manual,Used,6490,95.0,2014,29,338,2,1,4,3
55400,Peugeot,108,Gasoline,Manual,Used,6500,69.0,2014,56,1,7,1,4,3
128000,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,6500,105.0,2014,64,615,7,1,4,3
75494,Nissan,Micra,Gasoline,Manual,Used,6500,80.0,2014,53,510,7,1,4,3
226000,Volkswagen,Caddy,Diesel,Manual,Used,6599,102.0,2014,72,219,2,1,4,3
66500,Skoda,Citigo,Gasoline,Automatic,Used,6600,60.0,2014,64,238,7,0,4,3
6555,Ford,Ka/Ka+,Gasoline,Manual,Used,6600,69.0,2014,29,448,7,1,4,3
230000,Volkswagen,Golf Variant,Diesel,Manual,Used,6630,105.0,2014,72,402,2,1,4,3
35200,Skoda,Citigo,Gasoline,Manual,Used,6700,75.0,2014,64,238,7,1,4,3
24757,Skoda,Citigo,Gasoline,Manual,Used,6750,60.0,2014,64,238,7,1,4,3
82980,Mazda,2,Gasoline,Manual,Demonstration,6750,84.0,2014,47,12,7,1,0,3
13049,Renault,Twingo,Gasoline,Manual,Used,6490,71.0,2015,61,750,7,1,4,4
96249,SEAT,Ibiza,Gasoline,Manual,Used,6490,69.0,2015,63,430,7,1,4,4
45798,Renault,Twingo,Gasoline,Manual,Used,6495,71.0,2015,61,750,7,1,4,4
79114,Skoda,Citigo,Gasoline,Manual,Used,6499,60.0,2015,64,238,7,1,4,4
101000,Opel,Adam,Gasoline,Manual,Used,6500,87.0,2015,54,116,7,1,4,4
37150,Fiat,Panda,Gasoline,Manual,Used,6550,69.0,2015,28,555,7,1,4,4
80701,Mitsubishi,Space Star,Gasoline,Manual,Used,6580,71.0,2015,51,688,7,1,4,4
72563,Renault,Megane,Gasoline,Manual,Used,6699,110.0,2015,61,508,7,1,4,4
82751,Volkswagen,up!,Gasoline,Manual,Used,6760,60.0,2015,72,840,7,1,4,4
20708,Toyota,Aygo,Gasoline,Manual,Used,6780,69.0,2015,70,143,7,1,4,4
20708,Toyota,Aygo,Gasoline,Manual,Used,6780,69.0,2015,70,143,7,1,4,4
91500,SEAT,Ibiza,Gasoline,Manual,Used,6790,69.0,2015,63,430,7,1,4,4
134590,Skoda,Roomster,Diesel,Manual,Used,6850,90.0,2015,64,629,2,1,4,4
99856,Citroen,Berlingo,Diesel,Manual,Used,6880,75.0,2015,16,159,2,1,4,4
37500,Skoda,Citigo,Gasoline,Manual,Used,6890,60.0,2015,64,238,7,1,4,4
113000,Opel,Corsa,Diesel,Automatic,Used,6890,95.0,2015,54,274,2,0,4,4
90116,Ford,Fiesta,Gasoline,Manual,Used,6890,82.0,2015,29,334,7,1,4,4
62920,Kia,Rio,Gasoline,Manual,Used,6890,84.0,2015,37,618,7,1,4,4
29800,Hyundai,i10,Gasoline,Manual,Used,6890,67.0,2015,31,829,7,1,4,4
259739,SEAT,Leon,Diesel,Manual,Used,6900,105.0,2015,63,475,2,1,4,4
96500,Dacia,Sandero,Gasoline,Manual,Used,5900,90.0,2016,22,675,7,1,4,5
113400,Citroen,C3,Gasoline,Manual,Used,5985,68.0,2016,16,180,7,1,4,5
75412,Citroen,C1,Gasoline,Manual,Used,5990,69.0,2016,16,178,7,1,4,5
65744,Citroen,C1,Gasoline,Manual,Used,5990,69.0,2016,16,178,7,1,4,5
67137,Dacia,Sandero,Gasoline,Manual,Used,5990,75.0,2016,22,675,7,1,4,5
145572,Opel,Astra,Diesel,Manual,Used,5990,110.0,2016,54,132,2,1,4,5
120119,Opel,Corsa,Gasoline,Manual,Used,5990,69.0,2016,54,274,7,1,4,5
128847,Ford,Fiesta,Diesel,Manual,Used,5990,75.0,2016,29,334,2,1,4,5
48374,Citroen,C1,Gasoline,Manual,Used,6480,69.0,2016,16,178,7,1,4,5
212000,Opel,Zafira,Diesel,Manual,Used,6500,120.0,2016,54,818,2,1,4,5
73962,Renault,Clio,Diesel,Manual,Used,6500,75.0,2016,61,241,2,1,4,5
54125,Citroen,C1,Gasoline,Manual,Used,6590,69.0,2016,16,178,7,1,4,5
78000,Dacia,Logan,Gasoline,Manual,Used,6600,73.0,2016,22,480,7,1,4,5
55225,Citroen,C1,Gasoline,Manual,Used,6690,69.0,2016,16,178,7,1,4,5
58053,Citroen,C1,Gasoline,Manual,Used,6770,69.0,2016,16,178,7,1,4,5
52225,Citroen,C1,Gasoline,Manual,Used,6790,69.0,2016,16,178,7,1,4,5
86660,Skoda,Citigo,Gasoline,Manual,Used,6852,60.0,2016,64,238,7,1,4,5
49021,Citroen,C1,Gasoline,Manual,Used,6880,69.0,2016,16,178,7,1,4,5
54125,Citroen,C1,Gasoline,Manual,Used,6880,69.0,2016,16,178,7,1,4,5
49874,Citroen,C1,Gasoline,Manual,Used,6890,69.0,2016,16,178,7,1,4,5
82822,Skoda,Superb,Gasoline,Automatic,Used,25880,280.0,2017,64,696,7,0,4,6
59520,Volkswagen,Golf Variant,Diesel,Automatic,Used,25998,184.0,2017,72,402,2,0,4,6
35000,Ford,Edge,Diesel,Automatic,Used,26990,209.0,2017,29,318,2,0,4,6
31326,BMW,420,Gasoline,Automatic,Used,27490,184.0,2017,8,46,7,0,4,6
75530,BMW,530,Diesel,Automatic,Used,27790,265.0,2017,8,66,2,0,4,6
77872,Jaguar,F-Pace,Diesel,Automatic,Used,27800,179.0,2017,35,328,2,0,4,6
82052,BMW,530,Diesel,Automatic,Used,27990,265.0,2017,8,66,2,0,4,6
23758,Volkswagen,Tiguan,Gasoline,Automatic,Used,28300,150.0,2017,72,728,7,0,4,6
70739,BMW,430,Diesel,Automatic,Used,28499,258.0,2017,8,48,2,0,4,6
42968,Audi,A5,Diesel,Automatic,Used,28980,218.0,2017,7,106,2,0,4,6
98455,BMW,530,Electric/Gasoline,Automatic,Used,29680,184.0,2017,8,66,5,0,4,6
25275,BMW,535,Diesel,Automatic,Used,29850,313.0,2017,8,67,2,0,4,6
55846,BMW,520,Diesel,Automatic,Used,29980,190.0,2017,8,62,2,0,4,6
50650,Volkswagen,Tiguan,Diesel,Automatic,Used,30750,190.0,2017,72,728,2,0,4,6
86150,BMW,530,Diesel,Automatic,Used,30890,265.0,2017,8,66,2,0,4,6
42712,BMW,X4,Gasoline,Automatic,Used,30990,184.0,2017,8,789,7,0,4,6
75282,Audi,A6 allroad,Diesel,Automatic,Used,31310,218.0,2017,7,108,2,0,4,6
29897,Volvo,XC60,Gasoline,Automatic,Used,31700,245.0,2017,73,798,7,0,4,6
72761,Audi,Q5,Diesel,Automatic,Used,31900,190.0,2017,7,586,2,0,4,6
85301,Audi,A5,Gasoline,Automatic,Used,31930,252.0,2017,7,106,7,0,4,6
11596,Audi,A4,Diesel,Automatic,Used,25980,150.0,2018,7,104,2,0,4,7
58376,Audi,A3,Diesel,Manual,Used,25990,150.0,2018,7,103,2,1,4,7
32037,Audi,A4,Diesel,Manual,Used,26200,190.0,2018,7,104,2,1,4,7
23137,Audi,A4,Gasoline,Automatic,Used,26340,150.0,2018,7,104,7,0,4,7
71589,Audi,Q3,Diesel,Automatic,Used,26750,150.0,2018,7,584,2,0,4,7
24277,Audi,A3,Gasoline,Automatic,Used,26960,150.0,2018,7,103,7,0,4,7
119202,Mercedes-Benz,GLC 220,Diesel,Automatic,Used,26990,170.0,2018,49,363,2,0,4,7
25821,Audi,Q2,Gasoline,Automatic,Used,27440,150.0,2018,7,583,7,0,4,7
84650,Audi,A4,Gasoline,Automatic,Used,27450,190.0,2018,7,104,7,0,4,7
63309,Audi,Q2,Diesel,Automatic,Used,27470,190.0,2018,7,583,2,0,4,7
75449,Audi,A4,Diesel,Automatic,Used,27720,190.0,2018,7,104,2,0,4,7
28797,Audi,Q3,Gasoline,Automatic,Used,27720,150.0,2018,7,584,7,0,4,7
61061,Audi,A5,Diesel,Manual,Used,27930,190.0,2018,7,106,2,1,4,7
41476,Audi,Q3,Diesel,Automatic,Used,27980,184.0,2018,7,584,2,0,4,7
55823,Mercedes-Benz,C 350,Electric/Gasoline,Automatic,Used,28220,211.0,2018,49,170,5,0,4,7
34348,Audi,A5,Gasoline,Manual,Used,28250,190.0,2018,7,106,7,1,4,7
41816,Audi,Q3,Gasoline,Automatic,Used,28480,179.0,2018,7,584,7,0,4,7
45613,Volvo,V90,Diesel,Automatic,Used,28800,150.0,2018,73,766,2,0,4,7
77,Audi,Q3,Diesel,Automatic,Used,28830,184.0,2018,7,584,2,0,4,7
64096,BMW,520,Diesel,Automatic,Used,28850,190.0,2018,8,62,2,0,4,7
19035,SEAT,Leon,Gasoline,Manual,Used,15890,131.0,2019,63,475,7,1,4,8
23835,Ford,Focus,Gasoline,Manual,Used,16380,125.0,2019,29,338,7,1,4,8
25190,Ford,Focus,Gasoline,Manual,Used,16380,125.0,2019,29,338,7,1,4,8
33885,Skoda,Octavia,Gasoline,Manual,Used,17180,116.0,2019,64,540,7,1,4,8
21650,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,17450,116.0,2019,72,401,7,1,4,8
9885,Kia,Stonic,Gasoline,Manual,Used,17450,120.0,2019,37,695,7,1,4,8
10790,Volkswagen,Golf,Gasoline,Manual,Used,17600,86.0,2019,72,396,7,1,4,8
14688,Ford,EcoSport,Gasoline,Manual,Used,17690,125.0,2019,29,317,7,1,4,8
23200,Ford,Mondeo,Diesel,Manual,Employee's car,17950,120.0,2019,29,520,2,1,1,8
16940,Ford,EcoSport,Gasoline,Automatic,Employee's car,17990,125.0,2019,29,317,7,0,1,8
22208,Skoda,Scala,Gasoline,Automatic,Used,18679,150.0,2019,64,677,7,0,4,8
12847,Skoda,Kamiq,Gasoline,Manual,Used,19380,116.0,2019,64,451,7,1,4,8
16250,Ford,Mondeo,Diesel,Manual,Employee's car,19480,150.0,2019,29,520,2,1,1,8
12200,Volvo,V40,Gasoline,Manual,Used,19900,122.0,2019,73,760,7,1,4,8
16055,Ford,Focus,Diesel,Automatic,Employee's car,19990,120.0,2019,29,338,2,0,1,8
19310,Ford,Focus,Gasoline,Manual,Employee's car,19990,125.0,2019,29,338,7,1,1,8
16820,Ford,Mondeo,Gasoline,Automatic,Employee's car,20490,165.0,2019,29,520,7,0,1,8
15220,Ford,Focus,Diesel,Manual,Employee's car,20990,150.0,2019,29,338,2,1,1,8
7800,Toyota,Corolla,Electric/Gasoline,Automatic,Used,21990,122.0,2019,70,273,5,0,4,8
17160,Volkswagen,Passat,Diesel,Automatic,Used,25880,150.0,2020,72,557,2,0,4,9
9320,Volkswagen,Tiguan,Gasoline,Manual,Used,25920,131.0,2020,72,728,7,1,4,9
4380,Volkswagen,Tiguan,Gasoline,Manual,Used,25920,131.0,2020,72,728,7,1,4,9
25129,Nissan,X-Trail,Diesel,Automatic,Used,25990,150.0,2020,53,783,2,0,4,9
2500,Skoda,Kamiq,CNG,Manual,Demonstration,25990,90.0,2020,64,451,1,1,0,9
9720,Volkswagen,T-Roc,Diesel,Manual,Employee's car,26390,116.0,2020,72,701,2,1,1,9
17560,Volkswagen,Passat Variant,Gasoline,Automatic,Used,26410,150.0,2020,72,560,7,0,4,9
18590,Volkswagen,Passat Variant,Gasoline,Automatic,Used,26420,150.0,2020,72,560,7,0,4,9
10000,Audi,A1,Gasoline,Automatic,Used,26440,116.0,2020,7,101,7,0,4,9
16390,Volkswagen,Passat Variant,Gasoline,Automatic,Used,26480,150.0,2020,72,560,7,0,4,9
16290,Audi,Q2,Gasoline,Manual,Used,26480,150.0,2020,7,583,7,1,4,9
17663,Nissan,X-Trail,Diesel,Automatic,Used,26490,150.0,2020,53,783,2,0,4,9
7790,Volkswagen,Touran,Diesel,Automatic,Employee's car,26660,116.0,2020,72,733,2,0,1,9
5627,SEAT,Ateca,Gasoline,Automatic,Employee's car,26890,150.0,2020,63,133,7,0,1,9
14570,Audi,Q2,Gasoline,Manual,Used,26970,150.0,2020,7,583,7,1,4,9
14580,Audi,Q2,Gasoline,Manual,Used,26970,150.0,2020,7,583,7,1,4,9
15350,Volkswagen,Touran,Diesel,Manual,Employee's car,27480,150.0,2020,72,733,2,1,1,9
1,Ford,Kuga,Gasoline,Manual,Pre-registered,27790,150.0,2020,29,463,7,1,3,9
7953,Skoda,Octavia,Gasoline,Manual,Used,27990,150.0,2020,64,540,7,1,4,9
18070,Skoda,Superb,Gasoline,Automatic,Used,28270,190.0,2020,64,696,7,0,4,9
11,Ford,Ranger,Diesel,Automatic,Pre-registered,39990,212.0,2021,29,613,2,0,3,10
10,Skoda,Kodiaq,Diesel,Automatic,Pre-registered,39990,150.0,2021,64,458,2,0,3,10
10,Skoda,Kodiaq,Diesel,Automatic,Pre-registered,39990,150.0,2021,64,458,2,0,3,10
10,Skoda,Kodiaq,Diesel,Automatic,Pre-registered,39990,150.0,2021,64,458,2,0,3,10
33,Ford,Transit Custom,Diesel,Automatic,Pre-registered,39990,185.0,2021,29,744,2,0,3,10
10,Hyundai,Santa Fe,Diesel,Automatic,Pre-registered,39999,200.0,2021,31,676,2,0,3,10
10,Ford,Tourneo Custom,Diesel,Automatic,Used,40980,185.0,2021,29,737,2,0,4,10
12,Volkswagen,Arteon,Gasoline,Automatic,Pre-registered,41290,190.0,2021,72,130,7,0,3,10
12,Audi,A6,Diesel,Automatic,Pre-registered,42890,204.0,2021,7,107,2,0,3,10
12,Audi,A6,Diesel,Automatic,Pre-registered,42890,204.0,2021,7,107,2,0,3,10
6000,Volkswagen,T6 Multivan,Diesel,Manual,Demonstration,44450,110.0,2021,72,713,2,1,0,10
25,Cupra,Ateca,Gasoline,Automatic,Pre-registered,44990,300.0,2021,18,133,7,0,3,10
1500,Skoda,Enyaq,Electric,Automatic,Demonstration,47890,204.0,2021,64,319,3,0,0,10
90,Kia,Sorento,Diesel,Automatic,Pre-registered,49490,201.0,2021,37,686,2,0,3,10
6920,Audi,A5,Gasoline,Automatic,Demonstration,58888,204.0,2021,7,106,7,0,0,10
4877,Audi,Q5,Diesel,Automatic,Used,59485,204.0,2021,7,586,2,0,4,10
1000,Volkswagen,Arteon,Diesel,Automatic,Demonstration,67450,200.0,2021,72,130,2,0,0,10
3000,Audi,A6,Electric/Gasoline,Automatic,Employee's car,67450,367.0,2021,7,107,5,0,1,10
50,Ford,Fiesta,Gasoline,Manual,Pre-registered,14790,75.0,2021,29,334,7,1,3,10
10,Hyundai,i10,Gasoline,Manual,Demonstration,15690,67.0,2021,31,829,7,1,0,10
156000,Chevrolet,Spark,Gasoline,Manual,Used,2200,82.0,2011,14,690,7,1,4,0
124000,Toyota,Aygo,Gasoline,Manual,Used,2299,68.0,2011,70,143,7,1,4,0
175541,Suzuki,Alto,Gasoline,Manual,Used,2300,68.0,2011,67,123,7,1,4,0
216800,Peugeot,308,Diesel,Manual,Used,2390,92.0,2011,56,32,2,1,4,0
223000,Skoda,Fabia,Gasoline,Manual,Used,2400,69.0,2011,64,333,7,1,4,0
116000,Citroen,C1,Gasoline,Manual,Used,2450,68.0,2011,16,178,7,1,4,0
81000,Volkswagen,Fox,Gasoline,Manual,Used,2490,60.0,2011,72,342,7,1,4,0
